incident_id,created_at_iso,mode,route_id,route_short_name,stops_impacted,summary_en,plain_en,zh,ar,source,source_url,text
dfd88fee-d849-54b0-b0d7-142258d64825,2025-08-21T12:36:03+10:00,,ESI_1a;ESI_1b;ESI_1c;ESI_1d;ESI_1e;ESI_1f;ESI_2a;ESI_2b;ESI_2c;ESI_2d;ESI_2e;ESI_2f,,,Buses replace trains between Central and Bondi Junction. Some trains will not stop at Wolli Creek,Buses replace trains between Central and Bondi Junction. Some trains will not stop at Wolli Creek,巴士在中央和邦迪交汇处之间替代火车。一些火车不会停靠沃利溪。,الحافلات تحل محل القطارات بين المركز وبوندي جانكشن. بعض القطارات لن تتوقف في وولي كريك.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Buses replace trains between Central and Bondi Junction. Some trains will not stop at Wolli Creek Wednesday 3 and Thursday 4 September 
Nightly from 9:50PM to 1:30AM, buses replace trains between Central and Bondi Junction.
Trackwork buses do not leave from Martin Place Station, use metro services.
Trains run to a changed timetable between Waterfall or Cronulla and the City Circle, with some making extra stops at St Peters and Erskineville.
Change at:
- Sydenham or Central for metro services to Martin Place
- Central for buses to Kings Cross and Edgecliff
- Town Hall for express buses to Bondi Junction
From 10:10PM to 1:30AM, trains do not stop at Wolli Creek but make an extra stop at Arncliffe.
Buses run between Sydenham, Wolli Creek and Arncliffe.
Change at Arncliffe or Sydenham for a bus to Wolli Creek or change at Central for a T8 Airport train if you have luggage or accessibility needs."
1b7bdaa0-828f-5ac4-87c6-3d1fcfa0d29c,2025-08-21T12:36:03+10:00,,APS_1a;APS_1b;APS_1c;APS_1d;APS_1e;APS_1f;APS_1g;APS_1h;APS_2a;APS_2b;APS_2c;APS_2d;APS_2e;APS_2f;APS_2g;APS_2h,,,Trains run to a changed timetable,Trains run to a changed timetable,火车按照新的时间表运行。,تعمل القطارات وفق جدول زمني جديد.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Trains run to a changed timetable Wednesday 3 and Thursday 4 September 
Nightly from 9:50PM to 1:30AM, T8 trains do not run between Sydenham and the City. T4 trains run between Sydenham and Bondi Junction, and make extra stops at St Peters and Erskineville.
Trains via the Airport run to the normal timetable."
c209ad61-9779-5abb-8e90-9bae34fbc7da,2025-08-21T12:36:03+10:00,,SCO_1a;SCO_1b;SCO_2a;SCO_2b,,,Buses replace trains between Central and Bondi Junction. Some trains will not stop at Wolli Creek,Buses replace trains between Central and Bondi Junction. Some trains will not stop at Wolli Creek,巴士在中央和邦迪交汇处之间替代火车。一些火车不会停靠沃利溪。,الحافلات تحل محل القطارات بين المركز وبوندي جنكشن. بعض القطارات لن تتوقف في وولي كريك.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Buses replace trains between Central and Bondi Junction. Some trains will not stop at Wolli Creek Wednesday 3 and Thursday 4 September 
Nightly from 9:50PM to 1:30AM, buses replace trains between Central and Bondi Junction.
Trackwork buses do not leave from Martin Place Station.
Trains run to a changed timetable between South Coast Line stations and Central, platforms 1-14.
Change at Central for buses to Kings Cross, Edgecliff and Bondi Junction or metro services to Martin Place.
From 10:10PM to 1:30AM, trains do not stop at Wolli Creek but make extra stops at Arncliffe and Sydenham.
Buses run between Sydenham, Wolli Creek and Arncliffe.
Change at Arncliffe or Sydenham for a bus to Wolli Creek, or change at Central for a T8 Airport train if you have luggage or accessibility needs."
0af3c458-b29a-534c-81ea-ca9b6b0734bf,2025-08-21T12:36:03+10:00,,4T.T.BMT;BMT_1;BMT_2,,,Buses replace trains between Lithgow and Mount Victoria,Buses replace trains between Lithgow and Mount Victoria,巴士在和 之间替代火车。,الحافلات تحل محل القطارات بين ليثغو وجبل فيكتوريا.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Buses replace trains between Lithgow and Mount Victoria Monday 1 to Friday 5 September
Buses replace trains between Lithgow and Mount Victoria.
Trains run between Mount Victoria and Central, some to a changed timetable.
Bathurst trains run to a changed timetable between Bathurst and Lithgow or Central.


Friday from 8.50pm, buses replace trains from Lithgow to Blacktown.
The last train to Central leaves Mount Victoria at 19:56, arriving Central at 22:17.
From 10.40pm, buses replace trains from Blacktown to Lithgow.
The last train to the Blue Mountains leaves Central at 21:09, arriving Mount Victoria 23:30.
T1 Western Line trains run between the City and St Marys, to a changed timetable. Change at Blacktown for buses to Blue Mountains Line stations.


If you are travelling to Lithgow to connect with NSW TrainLink Regional Coaches, please call 132 232 to confirm departure tim"
d51fd4a8-f013-50c8-ac10-df4149023fc4,2025-08-21T12:36:03+10:00,,WST_1a;WST_1b;WST_2c;WST_2d,,,T1 Western Line: Buses replace trains between Emu Plains and St Marys,T1 Western Line: Buses replace trains between Emu Plains and St Marys,在1西线，巴士替代了埃穆平原和圣玛丽斯之间的火车。,الحافلات تحل محل القطارات على الخط الغربي 1 بين إيمو بلاينز وسانت ماريز.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"T1 Western Line: Buses replace trains between Emu Plains and St Marys Friday 5 September
From 9:30PM to 2AM, buses replace trains between Emu Plains and St Marys.
Trains run between St Marys and the City, some to a changed timetable."
6bb114fa-5cb0-50ac-8cd1-ecd327a727b2,2025-08-21T12:36:03+10:00,,IWL_1a;IWL_1b;IWL_1c;IWL_1d;IWL_1e;IWL_1f;IWL_1g;IWL_1h;IWL_1i;IWL_1j;IWL_2a;IWL_2b;IWL_2c;IWL_2d;IWL_2e;IWL_2f;IWL_2g;IWL_2h;IWL_2i;IWL_2j,,,Inner West trains run between Ashfield and the City only. You may need to change trains to continue your journey,Inner West trains run between Ashfield and the City only. You may need to change trains to continue your journey,内西区列车仅在阿什菲尔德和市区之间运行。您可能需要换乘继续您的旅程。,تعمل القطارات في المنطقة الغربية الداخلية فقط بين أشفيلد والمدينة. قد تحتاج إلى تغيير القطارات لمتابعة رحلتك.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Inner West trains run between Ashfield and the City only. You may need to change trains to continue your journey Saturday 6 September
From 6:30AM to 10:30AM, Inner West trains run between Ashfield and the City only.
Leppington trains make extra stops at Homebush and Croydon.
Some T1 trains make extra stops at Burwood and Ashfield.
You may need to change trains to continue your journey."
8a1be21e-8908-5f19-9f06-586fcb4e9ae9,2025-08-21T12:36:03+10:00,,BNK_1a;BNK_1b;BNK_1c;BNK_1d;BNK_1e;BNK_1f;BNK_1g;BNK_1h;BNK_2a;BNK_2b;BNK_2c;BNK_2d;BNK_2e;BNK_2f;BNK_2g;BNK_2h;T3_1a;T3_1b;T3_1c;T3_1d;T3_2a;T3_2b;T3_2c;T3_2d,,,Trains run to a changed timetable and stopping pattern,Trains run to a changed timetable and stopping pattern,火车按照更改的时间表和停靠模式运行。,تسير القطارات وفق جدول زمني ونمط توقف متغير.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Trains run to a changed timetable and stopping pattern Saturday 6 September 
From 6:30AM to 10:30AM, trains run to a changed timetable between Liverpool and Lidcombe, and between Ashfield and the City only.
You may need to change trains to continue your journey.
T1 and T2 trains run between Lidcombe and the City."
3737a13f-caae-5f40-9190-0a37586dde87,2025-08-21T12:36:03+10:00,,T6_1a;T6_1b;T6_1c;T6_2a;T6_2b;T6_2c,,,Trains run to a changed frequency,Trains run to a changed frequency,火车的运行频率已改变。,تعمل القطارات بتردد مختلف.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Trains run to a changed frequency Saturday 6 September
From 6:30AM to 10:30AM, trains run between Bankstown and Lidcombe to a changed frequency, every 30 minutes."
b2461848-fb69-5ed4-ad11-25c7c601c0b2,2025-08-21T12:36:03+10:00,,2501_770;2501_771;2501_774;2501_775;2501_776;2501_779,,,St Marys Spring Festival bus diversions,St Marys Spring Festival bus diversions,由于圣玛丽春季节，公交车将改道行驶。,سيتم تحويل الحافلات بسبب مهرجان الربيع في سانت ماري.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,St Marys Spring Festival bus diversions On Saturday 6 September buses will divert while road closures are in place for the St Marys Spring Festival.
76734b06-3429-5000-97bc-b1bdba730f42,2025-08-21T12:36:03+10:00,,CCN_1a;CCN_1b;CCN_1c;CCN_2a;CCN_2b,,,Trains run to a changed timetable and stopping pattern. Buses replace some trains,Trains run to a changed timetable and stopping pattern. Buses replace some trains,火车按照新的时刻表和停靠模式运行。一些火车服务被巴士替代。,تسير القطارات وفق جدول زمني ونمط توقف جديد. تحل الحافلات محل بعض خدمات القطارات.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Trains run to a changed timetable and stopping pattern. Buses replace some trains Saturday 6 and Sunday 7 September
Saturday from 7AM to 10:30AM, trains towards Hornsby will not stop at Cowan.
Buses run from Hawkesbury River to Cowan, and from Cowan to Berowra, in that direction only.
Change at Hawkesbury River for a bus to Cowan. From Cowan, catch a bus to Berowra then change for a train to continue your journey.
Trains towards Gosford continue to stop at Cowan.
Sunday from 6:40AM to 11AM, at Cowan, all trains leave from platform 1."
5afb6028-479d-5724-abbe-52c7f6070c74,2025-08-21T12:36:03+10:00,,4T.T.WT27,,,6th September-7th September 2025 - 427 Sydney Central to Dubbo XPT,6th September-7th September 2025 - 427 Sydney Central to Dubbo XPT,2025年9月6日至7日，427号悉尼中央至达博火车服务受影响。,خدمة 427 من سيدني المركز إلى دوبو متوقفة في 6 و 7 سبتمبر 2025.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"6th September-7th September 2025 - 427 Sydney Central to Dubbo XPT Due to planned trackwork, Sydney to Dubbo XPT will be replaced by road coaches for the entire journey."
80445973-51cc-507c-a7dd-5529ee4af41e,2025-08-21T12:36:03+10:00,,APS_1a;APS_1b;APS_1c;APS_1d;APS_1e;APS_1f;APS_1g;APS_1h;APS_2a;APS_2b;APS_2c;APS_2d;APS_2e;APS_2f;APS_2g;APS_2h,,,Trackwork at Wolli Creek may affect how you travel to T4 or South Coast Line stations,Trackwork at Wolli Creek may affect how you travel to T4 or South Coast Line stations,沃利溪的轨道施工可能会影响您前往4或南海岸线车站的出行。,أعمال السكك الحديدية في وولي كريك قد تؤثر على كيفية سفرك إلى محطة 4 أو خطوط الساحل الجنوبي.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Trackwork at Wolli Creek may affect how you travel to T4 or South Coast Line stations Sunday 7 September
From 1PM to 4PM, trackwork at Wolli Creek may affect how you travel to T4 or South Coast Line stations.
T4 trains will not stop at Wolli Creek. Buses run between Sydenham, Wolli Creek and Arncliffe.
Change at Central if you have luggage or accessibility needs."
eb27ae6f-5df1-582e-a190-23448b412969,2025-08-21T12:36:03+10:00,,SCO_1a;SCO_1b;SCO_2a;SCO_2b,,,Trains run to a changed timetable and stopping pattern,Trains run to a changed timetable and stopping pattern,火车按照更改的时间表和停靠模式运行。,تسير القطارات وفق جدول زمني ونمط توقف متغير.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Trains run to a changed timetable and stopping pattern Saturday 6 and Sunday 7 September
Daily from 6:30AM to 12:15PM, some trains make extra stops between Sutherland and Hurstville.
Sunday from 1PM to 4PM, trains do not stop at Wolli Creek but make extra stops at Arncliffe and Sydenham.
Buses run between Sydenham, Wolli Creek and Arncliffe.
Change at Arncliffe or Sydenham for a bus to Wolli Creek, or change at Central for a T8 Airport train if you have luggage or accessibility needs."
75c5df29-7efd-521a-8c97-ef1af6101b95,2025-08-21T12:36:03+10:00,,4T.T.WT28,,,6th September-7th September 2025 - 428 Dubbo to Sydney Central XPT,6th September-7th September 2025 - 428 Dubbo to Sydney Central XPT,2025年9月6日至7日，428号从达博到悉尼中央的列车服务中断。,خدمة القطار 428 من دابو إلى سيدني المركزية متوقفة من 6 إلى 7 سبتمبر 2025.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"6th September-7th September 2025 - 428 Dubbo to Sydney Central XPT Due to planned trackwork, Dubbo to Sydney XPT will be replaced by road coaches for the entire journey"
208262c8-4b5f-5947-9157-cafd879cce3e,2025-08-21T12:36:03+10:00,,4T.T.BMT;BMT_1;BMT_2,,,Buses replace trains between Bathurst and Parramatta,Buses replace trains between Bathurst and Parramatta,巴斯特和帕拉马塔之间的火车将由巴士替代。,الحافلات تحل محل القطارات بين باثورست وباراماتا.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Buses replace trains between Bathurst and Parramatta Saturday 6 and Sunday 7 September 
Buses replace trains between Bathurst and Parramatta.
T1 Western Line trains run between Parramatta and the City, to a changed timetable.


If you are travelling to Lithgow to connect with NSW TrainLink Regional Coaches, please call 132 232 to confirm departure times."
3ad0cacd-669e-5a14-b7eb-4736dae1f328,2025-08-21T12:36:03+10:00,,SMNW_M1,,,Buses replace metro services between Tallawong and Chatswood. Use trains between Chatswood and Sydenham,Buses replace metro services between Tallawong and Chatswood. Use trains between Chatswood and Sydenham,巴士替代塔拉旺和查茨伍德之间的地铁服务。从查茨伍德到西登汉姆请乘坐火车。,الحافلات تحل محل خدمات المترو بين تالاوونغ وتشاتسوود. استخدم القطارات بين تشاتسوود وسيدنهام.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Buses replace metro services between Tallawong and Chatswood. Use trains between Chatswood and Sydenham Saturday 6 and Sunday 7 September
Metro services do not run between Tallawong and Sydenham.
Buses replace services between Tallawong and Chatswood only.
Use trains between Chatswood, the City and Sydenham.
For travel to and from Waterloo use local buses or trains from Redfern."
b3274413-4ede-5bc7-858e-66bc8809eedd,2025-08-21T12:36:03+10:00,,NSN_1a;NSN_2a;NSN_2i;NSN_2k,,,T1 North Shore Line: Metro trackwork may affect how you travel,T1 North Shore Line: Metro trackwork may affect how you travel,地铁轨道施工可能会影响1北岸线的旅行。,أعمال السكك الحديدية قد تؤثر على السفر في خط 1 شمال الشاطئ.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"T1 North Shore Line: Metro trackwork may affect how you travel Saturday 6 and Sunday 7 September
Metro trackwork may affect how you travel. Metro services do not run between Tallawong and Sydenham.
Buses replace services between Tallawong and Chatswood. Use trains between Chatswood, the City and Sydenham."
4dd944ea-1dc7-5334-8324-fce69cc019f2,2025-08-21T12:36:03+10:00,,WST_1a;WST_1b;WST_2c;WST_2d,,,T1 Western Line: Buses replace trains between Emu Plains and Parramatta,T1 Western Line: Buses replace trains between Emu Plains and Parramatta,巴士在1西线的 和之间替代火车。,الحافلات تحل محل القطارات على الخط الغربي 1 بين إيمو بلاينز وباراماتا.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"T1 Western Line: Buses replace trains between Emu Plains and Parramatta Saturday 6 and Sunday 7 September
Buses replace trains between Emu Plains and Parramatta.
Trains run to a changed timetable between Richmond and Blacktown, and between Parramatta and the City.
Saturday from 6:30AM to 10:30AM, trains make extra stops at Burwood and Ashfield."
245fe32f-99ad-5655-b413-dbbd1c8a39e4,2025-08-21T12:36:03+10:00,,CMB_1a;CMB_1b;CMB_1c;CMB_1d;CMB_2a;CMB_2b;CMB_2c;CMB_2d,,,Buses replace trains between Blacktown and Parramatta,Buses replace trains between Blacktown and Parramatta,巴士在布莱克镇和帕拉马塔之间替代火车。,الحافلات تحل محل القطارات بين بلاكتاون وباراماتا.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Buses replace trains between Blacktown and Parramatta Saturday 6 and Sunday 7 September 
Buses replace trains between Blacktown and Parramatta.
Trains run to a changed timetable between Richmond and Blacktown, and between Parramatta or Leppington and the City via Granville.
You may need to change services to continue your journey."
f5154b2c-5950-5e2e-a32d-d0ef6a1cced6,2025-08-21T12:36:03+10:00,,NTH_1a;NTH_1b;NTH_2a,,,Metro trackwork may affect how you travel,Metro trackwork may affect how you travel,地铁轨道施工可能会影响您的出行。,أعمال السكك الحديدية في المترو قد تؤثر على سفرك.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Metro trackwork may affect how you travel Saturday 6 and Sunday 7 September
Metro trackwork may affect how you travel. Metro services do not run between Tallawong and Sydenham.
Buses replace services between Tallawong and Chatswood. Use trains between Epping, the City and Sydenham."
92425c2b-d189-56f5-8fc9-5d729b9393f3,2025-08-21T12:36:03+10:00,,CCN_1a;CCN_1b;CCN_1c;CCN_2a;CCN_2b,,,Metro trackwork may affect how you travel,Metro trackwork may affect how you travel,地铁轨道施工可能会影响您的出行。,أعمال السكك الحديدية في المترو قد تؤثر على سفرك.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Metro trackwork may affect how you travel Saturday 6 and Sunday 7 September
Metro trackwork may affect how you travel. Metro services do not run between Tallawong and Sydenham.
Buses replace services between Tallawong and Chatswood. Use trains between Epping, the City and Sydenham."
8341be3c-0451-5c55-9430-895c35636607,2025-08-21T12:36:03+10:00,,2507_507;2507_518;2507_N80,,,"Constitution Rd, Meadowbank bus diversions","Constitution Rd, Meadowbank bus diversions",梅多班克的宪法路上公交车改道。,تغيير مسار الحافلات في طريق الدستور، ميدوبانك.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Constitution Rd, Meadowbank bus diversions From 10 PM until 5 AM the next day on Saturday 30 and Sunday 31 August and Saturday 6 and Sunday 7 September, buses will divert and miss some stops due to roadworks."
f3d0eb5a-4a52-5484-b54b-6d31ff1a9de3,2025-08-21T12:36:03+10:00,,ESI_1a;ESI_1b;ESI_1c;ESI_1d;ESI_1e;ESI_1f;ESI_2a;ESI_2b;ESI_2c;ESI_2d;ESI_2e;ESI_2f,,,Trains run to a changed timetable and stopping pattern,Trains run to a changed timetable and stopping pattern,火车按照更改的时间表和停靠模式运行。,تسير القطارات وفق جدول زمني ونمط توقف متغير.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Trains run to a changed timetable and stopping pattern Saturday 6 and Sunday 7 September
Daily from 6:30AM to 12:15PM, some trains run to a changed timetable and stopping pattern.
Some trains start or end at Hurstville or Sutherland. You may need to change trains to continue your journey.
Trains may leave from different platforms, please check indicator screens before boarding.
Sunday from 1PM to 4PM, trains do not stop at Wolli Creek but make an extra stop at Arncliffe.
Buses run between Sydenham, Wolli Creek and Arncliffe.
Change at Arncliffe or Sydenham for a bus to Wolli Creek or change at Central for a T8 Airport train if you have luggage or accessibility needs."
67393bb1-2337-55ae-8edf-bd9277e38ef6,2025-08-21T12:36:03+10:00,,5967_358;5967_S249;5967_S313,,,Nambucca Heads temporary bus diversion,Nambucca Heads temporary bus diversion,南博卡海兹的公交车临时改道。,تحويل مؤقت للحافلات في نامبوككا هيدز.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Nambucca Heads temporary bus diversion Monday 4 August to Monday 8 September
Route 358 services and S249 and S313 school services will divert from Medow Crescent via Cresent St and Charlton St due to roadworks."
3d3736dd-d99b-505d-8945-f7b5b7180290,2025-08-21T12:36:03+10:00,,4T.T.BMT;BMT_1;BMT_2,,,Buses replace trains between Lithgow and Mount Victoria,Buses replace trains between Lithgow and Mount Victoria,巴士在和 之间替代火车。,الحافلات تحل محل القطارات بين ليثجو ومونت فيكتوريا.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Buses replace trains between Lithgow and Mount Victoria Monday 8 to Friday 12 September 
Buses replace trains between Lithgow and Mount Victoria.
Trains run between Mount Victoria and Central, some to a changed timetable.
Bathurst trains run to a changed timetable between Bathurst and Lithgow or Central.


If you are travelling to Lithgow to connect with NSW TrainLink Regional Coaches, please call 132 232 to confirm departure times."
4fb8adeb-2cc3-5368-bd2d-a73a1c6dfbf2,2025-08-21T12:36:03+10:00,,4T.T.ST22,,,12th September 2025- 622 Melbourne to Sydney XPT service.,12th September 2025- 622 Melbourne to Sydney XPT service.,2025年9月12日，622号墨尔本至悉尼服务受到影响。,تعطيل خدمة 622 من ملبورن إلى سيدني في 12 سبتمبر 2025.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"12th September 2025- 622 Melbourne to Sydney XPT service. Due to planned Trackwork, this service will be replaced by a road coach between Albury and Sydney. Customers are to alight the XPT at Albury to join awaiting road coaches for the remainder of the journey."
80e9eeb3-cbbf-5d62-a163-d8bba9d410d3,2025-08-21T12:36:03+10:00,,4T.T.SP41,,,13th September 2025 - 641 Sydney Central to Griffith Xplorer service,13th September 2025 - 641 Sydney Central to Griffith Xplorer service,2025年9月13日，641号从悉尼中央到格里菲斯的服务受到影响。,تعطيل خدمة 641 من سيدني المركزية إلى غريفيث في 13 سبتمبر 2025.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"13th September 2025 - 641 Sydney Central to Griffith Xplorer service Due to planned track work, this service has been replaced by a road coach for the entire journey."
51643de6-4085-5118-8f69-647a075172d0,2025-08-21T12:36:03+10:00,,4T.T.NT34,,,12th and 13th September 2025 inclusive- XPT service terminating at Strathfield.,12th and 13th September 2025 inclusive- XPT service terminating at Strathfield.,2025年9月12日和13日，服务将在终止。,خدمة  ستنتهي في ستراثفيلد في 12 و 13 سبتمبر 2025.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"12th and 13th September 2025 inclusive- XPT service terminating at Strathfield. Due to planned track work, train services will terminate at Strathfield. Passengers travelling to Sydney/Central will need to make their way on a T1 suburban train service to Sydney/Central (Please check indicators on arrival at Strathfield)."
cecfef27-c1de-5938-8beb-22b4d60c3529,2025-08-21T12:36:03+10:00,,4T.T.ST22,,,Clk622 Melbourne to Sydney XPT service alteration.,Clk622 Melbourne to Sydney XPT service alteration.,622 从墨尔本到悉尼的服务已更改。,تم تغيير خدمة 622 من ملبورن إلى سيدني.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Clk622 Melbourne to Sydney XPT service alteration. Due to planned trackwork, Service 622 Melbourne to Sydney XPT will be replaced by Road Coaches from Melbourne to Albury. Delays are anticipated."
40158fc3-6bae-5d10-b646-18dab5a9f0eb,2025-08-21T12:36:03+10:00,,4T.T.SP44,,,14th September 2025 - 644 Griffith to Sydney Central Xplorer service,14th September 2025 - 644 Griffith to Sydney Central Xplorer service,2025年9月14日，644号从格里菲斯到悉尼中央的快车服务受到影响。,تعطيل خدمة 644 من غريفيث إلى سيدني المركز في 14 سبتمبر 2025.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"14th September 2025 - 644 Griffith to Sydney Central Xplorer service Due to planned track work, this service has been replaced by a road coach for the entire journey."
4865bd7e-51c9-5ec4-8419-3ae1ef76b5f7,2025-08-21T12:36:03+10:00,,4T.T.NP23;4T.T.NP43;4T.T.NT31;4T.T.NT33;4T.T.WT27,,,13th and 14th September 2025 inclusive- XPT and Xplorer services commencing from Strathfield.,13th and 14th September 2025 inclusive- XPT and Xplorer services commencing from Strathfield.,2025年9月13日和14日，来自的和服务将受到影响。,ستتأثر خدمات  و من  في 13 و14 سبتمبر 2025.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"13th and 14th September 2025 inclusive- XPT and Xplorer services commencing from Strathfield. Due to planned track work, XPT and Xplorer services will commence at Strathfield. Passengers travelling from Sydney/Central will need to make their way on a T1 suburban train service to Strathfield. (Please check indicators on arrival at Central)."
16765283-05d0-510c-856e-adf455d530f3,2025-08-21T12:36:03+10:00,,4T.T.NP24;4T.T.NP44;4T.T.NT32;4T.T.WT28,,,13th and 14th September 2025 inclusive- XPT and Xplorer services terminating at Strathfield.,13th and 14th September 2025 inclusive- XPT and Xplorer services terminating at Strathfield.,2025年9月13日和14日，和服务将在终止。,ستتوقف خدمات  و في  في 13 و14 سبتمبر 2025.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"13th and 14th September 2025 inclusive- XPT and Xplorer services terminating at Strathfield. Due to planned track work, train services will terminate at Strathfield. Passengers travelling to Sydney/Central will need to make their way on a T1 suburban train service to Sydney/Central (Please check indicators on arrival at Strathfield)."
792c0ecf-da7d-58c1-8e2b-851e4fd6627c,2025-08-21T12:36:03+10:00,,4T.T.SP36,,,13th September -14th September 2025 - 636 Canberra to Sydney Central Xplorer service,13th September -14th September 2025 - 636 Canberra to Sydney Central Xplorer service,2025年9月13日至14日，636号从堪培拉到悉尼中央的服务将中断。,خدمة 636 من كانبيرا إلى سيدني المركزية ستتوقف من 13 إلى 14 سبتمبر 2025.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"13th September -14th September 2025 - 636 Canberra to Sydney Central Xplorer service Due to planned track work, this service has been replaced by a road coach for the entire journey."
38bb5ccb-85ad-55c5-85de-4c948a70c6e3,2025-08-21T12:36:03+10:00,,2507_261,,G2066116;G2066123;G2066124;G2066125;G2066126;G2066127;G2066128;G2066129;G2066130;G2066131;G2066133;G2066134;G2066135,Lane Cove bus diversions for Lane Cove Fun Run,Lane Cove bus diversions for Lane Cove Fun Run,由于乐趣跑，莱恩科夫的公交车改道。,تحويلات الحافلات في لين كوف بسبب سباق المرح.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Lane Cove bus diversions for Lane Cove Fun Run Sunday 14 September
From 6AM to 11PM, route 261 services will divert and miss stops for the Lane Cove Fun Run."
6bac1628-d4c7-576e-913e-2c39348e9e9a,2025-08-21T12:36:03+10:00,,4T.T.SP35,,,13th September- 14th September 2025 - 635 Sydney Central to Canberra Xplorer service,13th September- 14th September 2025 - 635 Sydney Central to Canberra Xplorer service,2025年9月13日至14日，635号悉尼中央至堪培拉的列车服务将暂停。,خدمة 635 من سيدني المركزية إلى كانبيرا متوقفة من 13 إلى 14 سبتمبر 2025.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"13th September- 14th September 2025 - 635 Sydney Central to Canberra Xplorer service Due to planned track work, this service has been replaced by a road coach for the entire journey."
46cf5de5-0434-51a0-a3c0-9e957cd83eda,2025-08-21T12:36:03+10:00,,4T.T.ST21,,,12th September-14th September 2025- 621 Sydney to Melbourne XPT service.,12th September-14th September 2025- 621 Sydney to Melbourne XPT service.,2025年9月12日至14日，621号悉尼至墨尔本服务将受到影响。,خدمة 621 من سيدني إلى ملبورن ستتعطل من 12 إلى 14 سبتمبر 2025.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"12th September-14th September 2025- 621 Sydney to Melbourne XPT service. Due to planned trackwork, Service 621 Sydney to Melbourne XPT will be replaced by Road Coaches for the entire journey."
9f94d087-ab0c-5229-95c7-5879182eb4a1,2025-08-21T12:36:03+10:00,,4T.T.SP31,,,13th September- 15th September 2025 - 631 Sydney Central to Canberra Xplorer service.,13th September- 15th September 2025 - 631 Sydney Central to Canberra Xplorer service.,悉尼中央到堪培拉的服务在2025年9月13日至15日暂停。,خدمة  من سيدني المركزية إلى كانبيرا متوقفة من 13 إلى 15 سبتمبر 2025.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"13th September- 15th September 2025 - 631 Sydney Central to Canberra Xplorer service. Due to planned track work, this service has been replaced by a road coach for the entire journey."
